('Павлов Л.Р.', 'Семёнова Ч.Э.', 707, '2020-1-21')
('Смирнов А.Я.', 'Яковлев Щ.Р.', 742, '2020-5-17')
('Дмитриева Л.Ч.', 'Степанова Д.К.', 530, '2020-8-11')
('Алексеева К.Ч.', 'Григорьева Б.С.', 315, '2020-11-19')
('Степанов Ж.Я.', 'Григорьева Б.С.', 693, '2020-10-1')
('Александров А.К.', 'Яковлев Ю.А.', 164, '2020-2-11')
('Семёнов Л.И.', 'Васильева К.И.', 58, '2020-11-24')
('Соколова Е.У.', 'Александров Щ.Ю.', 931, '2020-3-13')
('Павлов Л.Р.', 'Яковлев Ю.А.', 629, '2020-5-11')
('Фёдоров Щ.Б.', None, 79, '2020-10-11')
('Попов С.А.', 'Михайлова Р.А.', 877, '2020-12-28')
('Кузнецова И.Т.', 'Александров Щ.Ю.', 358, '2020-9-20')
('Соколова Ч.Б.', 'Соловьёв Ц.П.', 411, '2020-12-3')
('Семёнова Ш.И.', 'Алексеев Х.В.', 813, '2020-12-2')
('Дмитриева Л.Ч.', 'Григорьева Б.С.', 975, '2020-11-6')
('Михайлов Ф.И.', 'Яковлев Ю.А.', 303, '2020-2-16')
('Никитина Ч.Ф.', 'Дмитриев Л.В.', 117, '2020-9-29')
('Фёдоров Щ.Б.', 'Алексеева В.Ш.', 455, '2020-5-26')
('Александров У.Х.', 'Александрова П.П.', 185, '2020-10-29')
('Александров Х.В.', 'Павлов Ю.Ю.', 242, '2020-2-29')
('Иванова Л.Э.', 'Яковлев Щ.Р.', 17, '2020-2-19')
('Никитина Ч.Ф.', 'Александрова П.П.', 128, '2020-8-11')
('Михайлова Е.Б.', 'Степанова Х.Р.', 438, '2020-5-24')
('Яковлева Л.П.', 'Яковлев Щ.Р.', 725, '2020-2-15')
('Кузнецова П.Я.', 'Егоров Л.Б.', 318, '2020-2-28')
('Волкова К.Ж.', 'Семёнова Ч.Э.', 220, '2020-9-14')
('Попова Ц.Ж.', None, 45, '2020-1-8')
('Попов С.А.', 'Михайлова Р.А.', 876, '2020-3-9')
('Николаев Ш.А.', 'Семёнова Ч.Э.', 112, '2020-10-17')
('Павлов Я.Т.', 'Соловьёв Ц.П.', 978, '2020-3-26')
('Соловьёв Т.Т.', 'Николаева Щ.Э.', 139, '2020-2-14')
('Николаев Л.И.', 'Александров Щ.Ю.', 262, '2020-5-8')
('Семёнова Ш.И.', 'Алексеев Х.В.', 441, '2020-10-6')
('Григорьева Э.Ж.', 'Степанова Х.Р.', 269, '2020-10-4')
('Семёнова Ш.И.', 'Михайлова Р.А.', 970, '2020-8-16')
('Иванов В.Р.', 'Дмитриев Л.В.', 731, '2020-9-28')
('Семёнов Л.И.', 'Александров Щ.Ю.', 934, '2020-3-27')
('Соловьёв Т.Т.', 'Григорьева Б.С.', 322, '2020-7-20')
('Яковлев Е.Д.', 'Яковлев Ю.А.', 415, '2020-1-2')
('Соколова Е.У.', 'Николаева Ц.Ф.', 682, '2020-8-25')
('Дмитриева Л.Ч.', 'Алексеев Х.В.', 413, '2020-12-28')
('Яковлев Э.М.', 'Дмитриев Л.В.', 937, '2020-7-20')
('Александров У.Х.', None, 813, '2020-8-22')
('Дмитриева Л.Ч.', 'Григорьева Б.С.', 697, '2020-3-6')
('Волкова К.Ж.', 'Алексеев Х.В.', 927, '2020-1-11')
('Соколов Р.Ш.', 'Михайлова Р.А.', 896, '2020-3-13')
('Дмитриев Щ.В.', 'Семёнова Ч.Э.', 869, '2020-4-20')
('Николаев Т.Б.', None, 66, '2020-9-16')
('Кузнецова И.Т.', 'Николаева Ц.Ф.', 439, '2020-8-30')
('Попова Ц.Ж.', 'Михайлова Р.А.', 380, '2020-6-13')
('Алексеева С.Ю.', 'Лебедев Ч.Ж.', 108, '2020-11-3')
('Соколова Е.У.', 'Яковлев Щ.Р.', 548, '2020-8-30')
('Николаева Р.Ц.', 'Григорьева Б.С.', 198, '2020-6-23')
('Кузнецова Щ.К.', 'Егоров Л.Б.', 425, '2020-6-26')
('Андреева Э.П.', 'Александрова П.П.', 665, '2020-5-10')
('Кузнецова И.Т.', 'Николаева Щ.Э.', 689, '2020-10-4')
('Николаев Т.Б.', 'Васильева К.И.', 202, '2020-10-19')
('Богданова И.Ж.', 'Егоров Л.Б.', 989, '2020-9-14')
('Богданова И.Ж.', 'Васильева К.И.', 937, '2020-9-27')
('Попов К.А.', 'Лебедев Ч.Ж.', 927, '2020-7-27')
('Степанова Г.И.', 'Григорьева Б.С.', 575, '2020-7-17')
('Михайлова Э.С.', 'Алексеев Х.В.', 50, '2020-7-9')
('Егорова Т.Ф.', 'Алексеева В.Ш.', 374, '2020-7-12')
('Попова Ц.Ж.', 'Дмитриев Л.В.', 140, '2020-11-12')
('Попов К.А.', 'Лебедев Ч.Ж.', 623, '2020-6-16')
('Кузнецов Д.С.', 'Николаева Щ.Э.', 686, '2020-2-17')
('Павлов Д.Х.', 'Егорова Я.У.', 333, '2020-5-15')
('Егоров Д.Е.', 'Соловьёв Ц.П.', 735, '2020-8-17')
('Волкова Ф.Ш.', 'Павлов Ю.Ю.', 815, '2020-9-7')
('Смирнова Ю.Ч.', 'Михайлова Р.А.', 199, '2020-1-15')
('Кузнецова Ч.Х.', 'Васильева К.И.', 438, '2020-2-15')
('Егоров Д.Е.', 'Семёнова Ч.Э.', 947, '2020-11-19')
('Степанова Э.Р.', 'Степанова Д.К.', 174, '2020-2-5')
('Павлов Д.Х.', 'Михайлова Р.А.', 45, '2020-1-12')
('Богданова Б.В.', 'Николаева Ц.Ф.', 615, '2020-6-7')
('Соколов З.Ю.', None, 84, '2020-6-21')
('Попов С.А.', None, 868, '2020-5-16')
('Николаев Л.И.', 'Александров Щ.Ю.', 951, '2020-6-8')
('Андреев Ж.С.', 'Егорова Я.У.', 104, '2020-7-2')
('Соколова Ч.Б.', 'Николаева Щ.Э.', 550, '2020-7-20')
('Никитина Ч.Ф.', 'Николаева Щ.Э.', 897, '2020-2-18')
('Соколова Ф.Х.', 'Степанова Х.Р.', 171, '2020-1-16')
('Васильев Н.Ю.', 'Михайлова Р.А.', 938, '2020-3-4')
('Павлов Л.Р.', 'Николаева Ц.Ф.', 122, '2020-3-30')
('Кузнецова Щ.К.', 'Степанова Х.Р.', 36, '2020-5-18')
('Алексеева К.Ч.', 'Алексеева В.Ш.', 963, '2020-9-24')
('Соколова Ф.Х.', 'Александрова П.П.', 671, '2020-11-22')
('Соколов Р.Ш.', 'Степанова Х.Р.', 623, '2020-6-2')
('Кузнецова Ч.Х.', 'Семёнова Ч.Э.', 523, '2020-6-14')
('Смирнов Т.Т.', 'Егоров Л.Б.', 948, '2020-6-21')
('Кузнецова И.Т.', 'Павлов Ю.Ю.', 765, '2020-2-8')
('Григорьева У.Т.', 'Васильева К.И.', 112, '2020-3-4')
('Яковлев Н.К.', 'Егоров Л.Б.', 818, '2020-1-7')
('Фёдоров Щ.Б.', 'Григорьева Б.С.', 841, '2020-6-15')
('Кузнецова Щ.К.', 'Степанова Х.Р.', 895, '2020-8-12')
('Андреева Ц.В.', 'Алексеев Х.В.', 116, '2020-8-20')
('Соколов У.Ф.', 'Яковлев Ю.А.', 701, '2020-1-28')
('Петрова З.В.', 'Васильева К.И.', 835, '2020-10-17')
('Кузнецов Д.С.', 'Соловьёв Ц.П.', 831, '2020-9-22')
('Егорова Т.Ф.', 'Егорова Я.У.', 482, '2020-1-15')
('Григорьева Э.Ж.', 'Соловьёв Ц.П.', 149, '2020-3-3')
('Соколов А.Д.', 'Степанова Х.Р.', 238, '2020-4-28')
('Фёдоров Щ.Б.', 'Степанова Х.Р.', 833, '2020-1-25')
('Александров Х.В.', 'Егоров Л.Б.', 804, '2020-9-4')
('Степанов О.К.', 'Степанова Х.Р.', 102, '2020-9-29')
('Кузнецов Д.С.', 'Дмитриев Л.В.', 758, '2020-7-2')
('Богданов У.М.', 'Алексеева В.Ш.', 477, '2020-2-26')
('Васильев Е.У.', 'Григорьева Б.С.', 947, '2020-5-4')
('Степанова Е.Ж.', 'Яковлев Ю.А.', 255, '2020-2-8')
('Павлов Л.Р.', 'Алексеева В.Ш.', 560, '2020-2-15')
('Николаев Л.И.', 'Александров Щ.Ю.', 332, '2020-7-30')
('Григорьева Я.Г.', 'Павлов Ю.Ю.', 174, '2020-5-21')
('Николаева Р.Ц.', 'Егорова Я.У.', 921, '2020-2-23')
('Семёнова Ш.И.', 'Александров Щ.Ю.', 956, '2020-12-2')
('Смирнов С.Щ.', 'Егорова Я.У.', 663, '2020-5-23')
('Соколова Щ.А.', 'Алексеева В.Ш.', 114, '2020-5-3')
('Яковлев Э.М.', 'Дмитриев Л.В.', 795, '2020-6-7')
('Алексеева С.Ю.', None, 950, '2020-7-15')
('Лебедев П.У.', 'Алексеева В.Ш.', 384, '2020-2-28')
('Волкова Ф.Ш.', 'Семёнова Ч.Э.', 248, '2020-1-5')
('Смирнова Ю.Ч.', None, 512, '2020-12-14')
('Егорова Т.Ф.', 'Дмитриев Л.В.', 342, '2020-6-11')
('Михайлова Э.С.', 'Семёнова Ч.Э.', 321, '2020-7-18')
('Фёдоров Щ.Б.', 'Яковлев Щ.Р.', 389, '2020-2-24')
('Попов К.А.', 'Николаева Щ.Э.', 748, '2020-10-5')
('Семёнова Ш.И.', None, 297, '2020-6-26')
('Павлов Д.Х.', 'Алексеева В.Ш.', 901, '2020-4-17')
('Григорьева У.Т.', 'Степанова Х.Р.', 652, '2020-6-18')
('Григорьева У.Т.', None, 773, '2020-6-15')
('Андреев Ж.С.', 'Григорьева Б.С.', 264, '2020-7-20')
('Александров Х.В.', 'Николаева Щ.Э.', 20, '2020-11-21')
('Кузнецова Ч.Х.', 'Павлов Ю.Ю.', 836, '2020-4-14')
('Яковлев Н.К.', 'Васильева К.И.', 606, '2020-8-22')
('Григорьева У.Т.', 'Яковлев Щ.Р.', 542, '2020-2-2')
('Семёнова Ш.И.', 'Александрова П.П.', 529, '2020-11-28')
('Попов С.А.', 'Николаева Щ.Э.', 505, '2020-9-26')
('Николаева Р.Ц.', 'Яковлев Ю.А.', 375, '2020-11-13')
('Богданова Б.В.', 'Яковлев Щ.Р.', 851, '2020-4-28')
('Богданова И.Ж.', 'Николаева Щ.Э.', 643, '2020-7-4')
('Яковлев Е.Д.', 'Михайлова Р.А.', 925, '2020-2-12')
('Яковлев Е.Д.', 'Яковлев Щ.Р.', 381, '2020-9-5')
('Яковлев Э.М.', 'Михайлова Р.А.', 171, '2020-7-4')
('Александров Ц.А.', 'Семёнова Ч.Э.', 447, '2020-4-26')
('Михайлова Е.Б.', 'Павлов Ю.Ю.', 292, '2020-5-10')
('Яковлев Э.М.', 'Дмитриев Л.В.', 160, '2020-8-29')
('Соловьёва П.З.', 'Дмитриев Л.В.', 793, '2020-3-8')
('Алексеева С.Ю.', 'Васильева К.И.', 883, '2020-4-11')
('Васильев Е.З.', 'Николаева Ц.Ф.', 342, '2020-5-25')
('Степанова Г.И.', 'Алексеев Х.В.', 465, '2020-4-8')
('Лебедев Ю.Н.', 'Дмитриев Л.В.', 683, '2020-9-7')
('Волкова К.Ж.', 'Николаева Щ.Э.', 381, '2020-9-19')
('Андреев И.С.', 'Михайлова Р.А.', 728, '2020-1-28')
('Кузнецова П.Я.', 'Семёнова Ч.Э.', 82, '2020-1-28')
('Волков Ж.Б.', 'Степанова Х.Р.', 483, '2020-10-3')
('Степанов Л.З.', 'Егоров Л.Б.', 888, '2020-2-21')
('Алексеева Д.З.', 'Григорьева Б.С.', 358, '2020-4-15')
('Павлов Я.Т.', 'Алексеев Х.В.', 463, '2020-7-23')
('Богданов У.М.', 'Александров Щ.Ю.', 867, '2020-10-27')
('Григорьев Л.Ж.', 'Николаева Ц.Ф.', 84, '2020-11-2')
('Васильев Н.Ю.', 'Степанова Х.Р.', 514, '2020-1-11')
('Яковлева Л.П.', 'Николаева Ц.Ф.', 313, '2020-8-23')
('Иванов В.Р.', 'Александров Щ.Ю.', 320, '2020-10-12')
('Яковлев Б.Р.', 'Егорова Я.У.', 528, '2020-6-12')
('Соловьёва П.З.', 'Алексеев Х.В.', 381, '2020-6-4')
('Смирнов А.Я.', 'Степанова Х.Р.', 224, '2020-2-11')
('Семёнова Ш.И.', 'Александрова П.П.', 828, '2020-9-10')
('Александров Э.А.', 'Александрова П.П.', 973, '2020-4-23')
('Смирнов А.Я.', 'Семёнова Ч.Э.', 698, '2020-10-7')
('Соколова Ф.Х.', 'Васильева К.И.', 703, '2020-10-28')
('Кузнецов Д.С.', 'Васильева К.И.', 427, '2020-11-5')
('Иванова Ж.У.', 'Яковлев Ю.А.', 208, '2020-10-20')
('Павлов Д.Х.', 'Лебедев Ч.Ж.', 542, '2020-1-11')
('Григорьева З.В.', 'Михайлова Р.А.', 167, '2020-10-28')
('Соколов А.Д.', 'Лебедев Ч.Ж.', 811, '2020-6-17')
('Павлова М.З.', 'Васильева К.И.', 296, '2020-1-11')
('Волков Ж.Б.', 'Дмитриев Л.В.', 30, '2020-5-4')
('Никитина Ч.Ф.', 'Николаева Щ.Э.', 160, '2020-11-20')
('Яковлев Е.Д.', 'Степанова Х.Р.', 673, '2020-5-20')
('Степанова Г.И.', 'Павлов Ю.Ю.', 399, '2020-1-19')
('Андреев Ж.С.', 'Александрова П.П.', 128, '2020-6-14')
('Кузнецова Щ.К.', 'Алексеев Х.В.', 824, '2020-9-15')
('Михайлова Э.С.', 'Егоров Л.Б.', 405, '2020-11-8')
('Дмитриева Л.Ч.', 'Степанова Д.К.', 503, '2020-9-27')
('Соколова Щ.А.', 'Яковлев Ю.А.', 146, '2020-10-13')
('Николаев Т.Б.', 'Степанова Х.Р.', 926, '2020-2-7')
('Васильева М.Ц.', 'Семёнова Ч.Э.', 611, '2020-8-24')
('Соловьёва П.З.', 'Лебедев Ч.Ж.', 982, '2020-8-19')
('Соловьёв Т.Т.', 'Егорова Я.У.', 588, '2020-6-22')
('Александров Х.В.', 'Степанова Д.К.', 383, '2020-6-28')
('Кузнецов Д.С.', 'Яковлев Щ.Р.', 640, '2020-6-25')
('Кузнецов Т.Д.', 'Александров Щ.Ю.', 80, '2020-11-26')
('Соколова Ф.Х.', 'Павлов Ю.Ю.', 120, '2020-1-2')
('Богданова Б.В.', 'Егоров Л.Б.', 836, '2020-3-9')
('Егорова Т.Ф.', 'Степанова Д.К.', 609, '2020-5-18')
('Николаев Ш.А.', 'Александрова П.П.', 399, '2020-8-9')
('Андреев И.С.', 'Степанова Х.Р.', 392, '2020-3-27')
('Васильев Е.У.', None, 64, '2020-1-13')
('Соколов Ш.М.', 'Егорова Я.У.', 982, '2020-6-15')
('Николаева Д.В.', 'Яковлев Щ.Р.', 55, '2020-10-25')
('Михайлова Е.Б.', 'Егоров Л.Б.', 673, '2020-11-26')
('Попов С.А.', None, 391, '2020-12-2')
('Лебедев Ю.Н.', 'Александрова П.П.', 228, '2020-3-23')
('Дмитриева Ф.Ш.', 'Яковлев Щ.Р.', 982, '2020-8-11')
('Лебедев П.У.', 'Васильева К.И.', 861, '2020-1-8')
('Смирнов З.Ц.', 'Александрова П.П.', 304, '2020-9-20')
('Андреева Ц.В.', 'Соловьёв Ц.П.', 251, '2020-3-30')
('Павлова Ж.Ж.', 'Александров Щ.Ю.', 690, '2020-4-4')
('Яковлев Н.К.', 'Алексеева В.Ш.', 526, '2020-4-24')
('Егорова Т.Ф.', 'Лебедев Ч.Ж.', 643, '2020-9-29')
('Соловьёв Т.Т.', 'Степанова Х.Р.', 93, '2020-8-10')
('Николаев Ш.А.', 'Васильева К.И.', 238, '2020-12-1')
('Павлова М.З.', 'Соловьёв Ц.П.', 519, '2020-10-18')
('Егоров З.И.', 'Дмитриев Л.В.', 933, '2020-9-23')
('Андреев Ж.С.', 'Александров Щ.Ю.', 463, '2020-10-12')
('Попов С.А.', 'Степанова Д.К.', 678, '2020-7-29')
('Павлова М.З.', 'Егоров Л.Б.', 237, '2020-7-29')
('Михайлова Э.С.', 'Николаева Щ.Э.', 513, '2020-1-25')
('Васильев Н.Ю.', 'Николаева Щ.Э.', 954, '2020-12-11')
('Соловьёв Т.Т.', 'Михайлова Р.А.', 532, '2020-1-7')
('Егорова Т.Ф.', 'Степанова Х.Р.', 227, '2020-2-21')
('Николаев Л.И.', 'Николаева Щ.Э.', 830, '2020-1-15')
('Павлов Д.Х.', 'Николаева Ц.Ф.', 271, '2020-1-3')
('Александров А.К.', 'Васильева К.И.', 706, '2020-11-19')
('Яковлев Б.Р.', 'Степанова Х.Р.', 387, '2020-7-5')
('Иванов В.Р.', 'Алексеева В.Ш.', 788, '2020-12-19')
('Смирнов О.Я.', 'Александров Щ.Ю.', 553, '2020-5-21')
('Соколов Ш.М.', 'Павлов Ю.Ю.', 653, '2020-12-22')
('Соколов З.Ю.', 'Алексеев Х.В.', 876, '2020-6-7')
('Соколова Щ.А.', 'Михайлова Р.А.', 88, '2020-5-22')
('Дмитриева Ф.Ш.', 'Соловьёв Ц.П.', 437, '2020-1-7')
('Кузнецова Ч.Х.', 'Егоров Л.Б.', 163, '2020-10-11')
('Соколов Ш.М.', 'Григорьева Б.С.', 213, '2020-12-4')
('Смирнов А.Я.', 'Михайлова Р.А.', 518, '2020-3-22')
('Павлов Л.Р.', 'Васильева К.И.', 843, '2020-7-16')
('Смирнов О.Я.', None, 426, '2020-2-4')
('Яковлев Э.М.', 'Яковлев Ю.А.', 330, '2020-9-5')
('Павлова М.З.', 'Дмитриев Л.В.', 50, '2020-6-19')
('Волкова Ф.Ш.', 'Семёнова Ч.Э.', 908, '2020-6-26')
('Васильев Е.З.', 'Григорьева Б.С.', 293, '2020-4-3')
('Андреев Ж.С.', 'Алексеев Х.В.', 837, '2020-7-22')
('Андреева Э.П.', None, 566, '2020-1-20')
('Иванова Л.Э.', 'Александров Щ.Ю.', 608, '2020-9-28')
('Смирнов О.Я.', 'Степанова Д.К.', 18, '2020-4-9')
('Кузнецова Ч.Х.', None, 62, '2020-3-30')
('Иванов В.Р.', 'Алексеев Х.В.', 383, '2020-11-27')
('Соколов З.Ю.', 'Григорьева Б.С.', 893, '2020-6-15')
('Попова Ц.Ж.', 'Григорьева Б.С.', 721, '2020-6-3')
('Соколова Е.У.', 'Григорьева Б.С.', 242, '2020-5-25')
('Фёдоров Щ.Б.', 'Алексеев Х.В.', 287, '2020-12-2')
('Иванов В.Р.', 'Степанова Х.Р.', 252, '2020-4-14')
